"CBSA","CBSA Code","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days SO2","Days PM2.5","Days PM10"
"Manitowoc, WI","31820",1984,177,124,26,15,7,5,0,216,129,42,0,0,177,0,0,0
"Mansfield, OH","31900",1984,311,248,52,11,0,0,0,143,74,26,0,0,0,311,0,0
"Marietta, OH","31930",1984,362,157,111,80,14,0,0,176,125,61,0,0,0,362,0,0
"Marinette, WI-MI","31940",1984,365,143,48,86,88,0,0,200,200,89,0,0,0,365,0,0
"Marquette, MI","32100",1984,348,339,9,0,0,0,0,92,27,0,0,0,0,348,0,0
"Medford, OR","32780",1984,363,59,281,22,1,0,0,154,93,66,325,2,29,0,0,7
"Memphis, TN-MS-AR","32820",1984,366,67,149,120,29,1,0,202,144,84,93,14,61,198,0,0
"Miami-Fort Lauderdale-West Palm Beach, FL","33100",1984,366,148,196,20,2,0,0,195,90,55,215,59,91,1,0,0
"Michigan City-La Porte, IN","33140",1984,366,161,127,71,7,0,0,200,113,57,0,0,0,366,0,0
"Milwaukee-Waukesha-West Allis, WI","33340",1984,366,114,123,109,16,4,0,224,133,73,20,62,83,201,0,0
"Minneapolis-St. Paul-Bloomington, MN-WI","33460",1984,366,26,173,138,29,0,0,200,144,95,115,7,31,213,0,0
"Missoula, MT","33540",1984,345,300,43,0,2,0,0,165,56,10,323,0,0,0,0,22
"Mobile, AL","33660",1984,321,175,82,56,8,0,0,177,120,48,0,0,206,115,0,0
"Modesto, CA","33700",1984,361,204,82,30,33,12,0,233,161,47,55,110,195,1,0,0
"Monroe, LA","33740",1984,363,327,34,2,0,0,0,115,50,28,0,0,332,31,0,0
"Monroe, MI","33780",1984,359,176,134,45,4,0,0,182,108,52,0,0,0,359,0,0
"Morgan City, LA","34020",1984,101,94,5,2,0,0,0,143,44,22,0,0,101,0,0,0
"Morgantown, WV","34060",1984,363,201,121,37,4,0,0,200,102,47,0,0,0,363,0,0
"Mount Vernon-Anacortes, WA","34580",1984,334,203,66,58,7,0,0,200,112,43,0,0,0,334,0,0
"Muscatine, IA","34700",1984,321,262,23,21,15,0,0,200,104,6,0,0,0,321,0,0
"Muskegon, MI","34740",1984,366,203,116,42,5,0,0,182,105,43,41,0,76,249,0,0
"Muskogee, OK","34780",1984,217,213,1,3,0,0,0,117,16,0,0,0,0,217,0,0
"Napa, CA","34900",1984,365,311,45,7,2,0,0,161,60,34,74,115,176,0,0,0
"Nashville-Davidson--Murfreesboro--Franklin, TN","34980",1984,366,15,154,139,57,1,0,210,170,104,94,0,48,224,0,0
"New Castle, PA","35260",1984,358,214,108,36,0,0,0,144,101,45,6,126,88,138,0,0
